dp;depto_nom;dp_mp;municipio;area_geografica;año;Poblacion
13;Bolívar;13074;Barranco de Loba;rural;2027;10617
13;Bolívar;13140;Calamar;urbano;2027;13783
13;Bolívar;13140;Calamar;rural;2027;11491
13;Bolívar;13160;Cantagallo;urbano;2027;4874
13;Bolívar;13160;Cantagallo;rural;2027;4370
13;Bolívar;13188;Cicuco;urbano;2027;9344
13;Bolívar;13188;Cicuco;rural;2027;5610
13;Bolívar;13212;Cordoba;urbano;2027;3565
13;Bolívar;13212;Cordoba;rural;2027;14340
13;Bolívar;13222;Clemencia;urbano;2027;13654
13;Bolívar;13222;Clemencia;rural;2027;2922
13;Bolívar;13244;El Carmen de Bolivar;urbano;2027;55281
13;Bolívar;13244;El Carmen de Bolivar;rural;2027;22621
13;Bolívar;13248;El Guamo;urbano;2027;4945
13;Bolívar;13248;El Guamo;rural;2027;4719
13;Bolívar;13268;El Peñon;urbano;2027;2833
13;Bolívar;13268;El Peñon;rural;2027;5454
13;Bolívar;13300;Hatillo de Loba;urbano;2027;2985
13;Bolívar;13300;Hatillo de Loba;rural;2027;10515
13;Bolívar;13430;Magangue;urbano;2027;99306
13;Bolívar;13430;Magangue;rural;2027;49435
13;Bolívar;13433;Mahates;urbano;2027;10113
13;Bolívar;13433;Mahates;rural;2027;20774
13;Bolívar;13440;Margarita;urbano;2027;1566
13;Bolívar;13440;Margarita;rural;2027;10473
13;Bolívar;13442;Maria La Baja;urbano;2027;21296
13;Bolívar;13442;Maria La Baja;rural;2027;30561
13;Bolívar;13458;Montecristo;urbano;2027;3876
13;Bolívar;13458;Montecristo;rural;2027;14824
13;Bolívar;13468;Mompos;urbano;2027;23737
13;Bolívar;13468;Mompos;rural;2027;25932
13;Bolívar;13473;Morales;urbano;2027;7443
13;Bolívar;13473;Morales;rural;2027;17850
13;Bolívar;13490;Norosi;urbano;2027;2387
13;Bolívar;13490;Norosi;rural;2027;8702
13;Bolívar;13549;Pinillos;urbano;2027;3340
13;Bolívar;13549;Pinillos;rural;2027;23917
13;Bolívar;13580;Regidor;urbano;2027;4685
13;Bolívar;13580;Regidor;rural;2027;3035
13;Bolívar;13600;Rio Viejo;urbano;2027;5477
13;Bolívar;13600;Rio Viejo;rural;2027;6263
13;Bolívar;13620;San Cristobal;urbano;2027;6671
13;Bolívar;13620;San Cristobal;rural;2027;2195
13;Bolívar;13647;San Estanislao;urbano;2027;13163
13;Bolívar;13647;San Estanislao;rural;2027;7149
13;Bolívar;13650;San Fernando;urbano;2027;1932
13;Bolívar;13650;San Fernando;rural;2027;12186
13;Bolívar;13654;San Jacinto;urbano;2027;22424
13;Bolívar;13654;San Jacinto;rural;2027;3937
13;Bolívar;13655;San Jacinto del Cauca;urbano;2027;2529
13;Bolívar;13655;San Jacinto del Cauca;rural;2027;8769
13;Bolívar;13657;San Juan Nepomuceno;urbano;2027;29658
13;Bolívar;13657;San Juan Nepomuceno;rural;2027;11385
13;Bolívar;13667;San Martin de Loba;urbano;2027;7578
13;Bolívar;13667;San Martin de Loba;rural;2027;8783
13;Bolívar;13670;San Pablo;urbano;2027;23875
13;Bolívar;13670;San Pablo;rural;2027;6389
13;Bolívar;13673;Santa Catalina;urbano;2027;5903
13;Bolívar;13673;Santa Catalina;rural;2027;10440
13;Bolívar;13683;Santa Rosa;urbano;2027;20881
13;Bolívar;13683;Santa Rosa;rural;2027;2364
13;Bolívar;13688;Santa Rosa del Sur;urbano;2027;21430
13;Bolívar;13688;Santa Rosa del Sur;rural;2027;15254
13;Bolívar;13744;Simiti;urbano;2027;6110
13;Bolívar;13744;Simiti;rural;2027;14302
13;Bolívar;13760;Soplaviento;urbano;2027;11680
13;Bolívar;13760;Soplaviento;rural;2027;206
13;Bolívar;13780;Talaigua Nuevo;urbano;2027;6413
13;Bolívar;13780;Talaigua Nuevo;rural;2027;7843
13;Bolívar;13810;Tiquisio;urbano;2027;6237
13;Bolívar;13810;Tiquisio;rural;2027;13736
13;Bolívar;13836;Turbaco;urbano;2027;106533
13;Bolívar;13836;Turbaco;rural;2027;10724
13;Bolívar;13838;Turbana;urbano;2027;13283
13;Bolívar;13838;Turbana;rural;2027;4932
13;Bolívar;13873;Villanueva;urbano;2027;22502
13;Bolívar;13873;Villanueva;rural;2027;3861
13;Bolívar;13894;Zambrano;urbano;2027;11256
13;Bolívar;13894;Zambrano;rural;2027;1849
15;Boyacá;15001;Tunja;urbano;2027;184272
15;Boyacá;15001;Tunja;rural;2027;7697
15;Boyacá;15022;Almeida;urbano;2027;467
15;Boyacá;15022;Almeida;rural;2027;1630
15;Boyacá;15047;Aquitania;urbano;2027;7160
15;Boyacá;15047;Aquitania;rural;2027;9781
15;Boyacá;15051;Arcabuco;urbano;2027;2904
15;Boyacá;15051;Arcabuco;rural;2027;3606
15;Boyacá;15087;Belen;urbano;2027;5250
15;Boyacá;15087;Belen;rural;2027;2954
15;Boyacá;15090;Berbeo;urbano;2027;539
15;Boyacá;15090;Berbeo;rural;2027;1185
15;Boyacá;15092;Beteitiva;urbano;2027;449
15;Boyacá;15092;Beteitiva;rural;2027;1682
15;Boyacá;15097;Boavita;urbano;2027;2834
15;Boyacá;15097;Boavita;rural;2027;2739
15;Boyacá;15104;Boyaca;urbano;2027;1101
15;Boyacá;15104;Boyaca;rural;2027;4505
15;Boyacá;15106;Briceño;urbano;2027;624
15;Boyacá;15106;Briceño;rural;2027;1738
15;Boyacá;15109;Buenavista;urbano;2027;1061
15;Boyacá;15109;Buenavista;rural;2027;3748
15;Boyacá;15114;Busbanza;urbano;2027;533
15;Boyacá;15114;Busbanza;rural;2027;700
15;Boyacá;15131;Caldas;urbano;2027;423
15;Boyacá;15131;Caldas;rural;2027;3000
15;Boyacá;15135;Campohermoso;urbano;2027;1014
15;Boyacá;15135;Campohermoso;rural;2027;2367
15;Boyacá;15162;Cerinza;urbano;2027;1978
15;Boyacá;15162;Cerinza;rural;2027;2073
15;Boyacá;15172;Chinavita;urbano;2027;1478
15;Boyacá;15172;Chinavita;rural;2027;2015
15;Boyacá;15176;Chiquinquira;urbano;2027;55388
15;Boyacá;15176;Chiquinquira;rural;2027;6899
15;Boyacá;15180;Chiscas;urbano;2027;1144
15;Boyacá;15180;Chiscas;rural;2027;3164
15;Boyacá;15183;Chita;urbano;2027;2526
15;Boyacá;15183;Chita;rural;2027;6097
15;Boyacá;15185;Chitaraque;urbano;2027;1577
15;Boyacá;15185;Chitaraque;rural;2027;4841
15;Boyacá;15187;Chivata;urbano;2027;651
15;Boyacá;15187;Chivata;rural;2027;2412
15;Boyacá;15189;Cienega;urbano;2027;1562
15;Boyacá;15189;Cienega;rural;2027;3517
15;Boyacá;15204;Combita;urbano;2027;2075
15;Boyacá;15204;Combita;rural;2027;12360
15;Boyacá;15212;Coper;urbano;2027;1138
15;Boyacá;15212;Coper;rural;2027;2801
15;Boyacá;15215;Corrales;urbano;2027;1780
15;Boyacá;15215;Corrales;rural;2027;962
15;Boyacá;15218;Covarachia;urbano;2027;673
15;Boyacá;15218;Covarachia;rural;2027;2341
15;Boyacá;15223;Cubara;urbano;2027;2942
15;Boyacá;15223;Cubara;rural;2027;8662
15;Boyacá;15224;Cucaita;urbano;2027;1819
15;Boyacá;15224;Cucaita;rural;2027;2296
15;Boyacá;15226;Cuitiva;urbano;2027;358
15;Boyacá;15226;Cuitiva;rural;2027;1606
15;Boyacá;15232;Chiquiza;urbano;2027;581
15;Boyacá;15232;Chiquiza;rural;2027;4589
15;Boyacá;15236;Chivor;urbano;2027;837
15;Boyacá;15236;Chivor;rural;2027;1891
15;Boyacá;15238;Duitama;urbano;2027;122000
15;Boyacá;15238;Duitama;rural;2027;14262
15;Boyacá;15244;El Cocuy;urbano;2027;2564
15;Boyacá;15244;El Cocuy;rural;2027;1982
15;Boyacá;15248;El Espino;urbano;2027;1606
15;Boyacá;15248;El Espino;rural;2027;1730
15;Boyacá;15272;Firavitoba;urbano;2027;3008
15;Boyacá;15272;Firavitoba;rural;2027;4371
15;Boyacá;15276;Floresta;urbano;2027;1433
15;Boyacá;15276;Floresta;rural;2027;2108
15;Boyacá;15293;Gachantiva;urbano;2027;763
15;Boyacá;15293;Gachantiva;rural;2027;2297
15;Boyacá;15296;Gameza;urbano;2027;1652
15;Boyacá;15296;Gameza;rural;2027;3664
15;Boyacá;15299;Garagoa;urbano;2027;14385
15;Boyacá;15299;Garagoa;rural;2027;5520
15;Boyacá;15317;Guacamayas;urbano;2027;758
15;Boyacá;15317;Guacamayas;rural;2027;1256
15;Boyacá;15322;Guateque;urbano;2027;8652
15;Boyacá;15322;Guateque;rural;2027;3171
15;Boyacá;15325;Guayata;urbano;2027;1355
15;Boyacá;15325;Guayata;rural;2027;2272
15;Boyacá;15332;Güican;urbano;2027;1621
15;Boyacá;15332;Güican;rural;2027;3033
15;Boyacá;15362;Iza;urbano;2027;1365
15;Boyacá;15362;Iza;rural;2027;808
15;Boyacá;15367;Jenesano;urbano;2027;2238
15;Boyacá;15367;Jenesano;rural;2027;5723
15;Boyacá;15368;Jerico;urbano;2027;1525
15;Boyacá;15368;Jerico;rural;2027;2738
15;Boyacá;15377;Labranzagrande;urbano;2027;1437
15;Boyacá;15377;Labranzagrande;rural;2027;2405
15;Boyacá;15380;La Capilla;urbano;2027;1232
15;Boyacá;15380;La Capilla;rural;2027;1680
15;Boyacá;15401;La Victoria;urbano;2027;508
15;Boyacá;15401;La Victoria;rural;2027;730
15;Boyacá;15403;La Uvita;urbano;2027;1597
15;Boyacá;15403;La Uvita;rural;2027;1704
15;Boyacá;15407;Villa de Leyva;urbano;2027;9497
15;Boyacá;15407;Villa de Leyva;rural;2027;8578
15;Boyacá;15425;Macanal;urbano;2027;1501
15;Boyacá;15425;Macanal;rural;2027;3991
15;Boyacá;15442;Maripi;urbano;2027;1100
15;Boyacá;15442;Maripi;rural;2027;5127
15;Boyacá;15455;Miraflores;urbano;2027;6211
15;Boyacá;15455;Miraflores;rural;2027;3546
15;Boyacá;15464;Mongua;urbano;2027;2355
15;Boyacá;15464;Mongua;rural;2027;2712
15;Boyacá;15466;Mongui;urbano;2027;2607
15;Boyacá;15466;Mongui;rural;2027;2007
15;Boyacá;15469;Moniquira;urbano;2027;13775
15;Boyacá;15469;Moniquira;rural;2027;11216
15;Boyacá;15476;Motavita;urbano;2027;1143
15;Boyacá;15476;Motavita;rural;2027;5031
15;Boyacá;15480;Muzo;urbano;2027;6375
15;Boyacá;15480;Muzo;rural;2027;2968
15;Boyacá;15491;Nobsa;urbano;2027;6397
15;Boyacá;15491;Nobsa;rural;2027;11408
15;Boyacá;15494;Nuevo Colon;urbano;2027;1356
15;Boyacá;15494;Nuevo Colon;rural;2027;4286
15;Boyacá;15500;Oicata;urbano;2027;576
15;Boyacá;15500;Oicata;rural;2027;2552
15;Boyacá;15507;Otanche;urbano;2027;4265
15;Boyacá;15507;Otanche;rural;2027;4584
15;Boyacá;15511;Pachavita;urbano;2027;678
15;Boyacá;15511;Pachavita;rural;2027;1996
15;Boyacá;15514;Paez;urbano;2027;1658
15;Boyacá;15514;Paez;rural;2027;1901
15;Boyacá;15516;Paipa;urbano;2027;23837
15;Boyacá;15516;Paipa;rural;2027;13566
15;Boyacá;15518;Pajarito;urbano;2027;1158
15;Boyacá;15518;Pajarito;rural;2027;1447
15;Boyacá;15522;Panqueba;urbano;2027;981
15;Boyacá;15522;Panqueba;rural;2027;886
15;Boyacá;15531;Pauna;urbano;2027;2625
15;Boyacá;15531;Pauna;rural;2027;5202
15;Boyacá;15533;Paya;urbano;2027;746
15;Boyacá;15533;Paya;rural;2027;2123
15;Boyacá;15537;Paz de Rio;urbano;2027;3142
15;Boyacá;15537;Paz de Rio;rural;2027;1485
15;Boyacá;15542;Pesca;urbano;2027;2725
15;Boyacá;15542;Pesca;rural;2027;4663
15;Boyacá;15550;Pisba;urbano;2027;699
15;Boyacá;15550;Pisba;rural;2027;1238
15;Boyacá;15572;Puerto Boyaca;urbano;2027;38184
15;Boyacá;15572;Puerto Boyaca;rural;2027;13785
15;Boyacá;15580;Quipama;urbano;2027;1697
15;Boyacá;15580;Quipama;rural;2027;3716
15;Boyacá;15599;Ramiriqui;urbano;2027;4942
15;Boyacá;15599;Ramiriqui;rural;2027;5992
15;Boyacá;15600;Raquira;urbano;2027;3110
15;Boyacá;15600;Raquira;rural;2027;5645
15;Boyacá;15621;Rondon;urbano;2027;785
15;Boyacá;15621;Rondon;rural;2027;1828
15;Boyacá;15632;Saboya;urbano;2027;1739
15;Boyacá;15632;Saboya;rural;2027;13288
15;Boyacá;15638;Sachica;urbano;2027;3103
15;Boyacá;15638;Sachica;rural;2027;2968
15;Boyacá;15646;Samaca;urbano;2027;8971
15;Boyacá;15646;Samaca;rural;2027;11402
15;Boyacá;15660;San Eduardo;urbano;2027;904
15;Boyacá;15660;San Eduardo;rural;2027;924
15;Boyacá;15664;San Jose de Pare;urbano;2027;1339
15;Boyacá;15664;San Jose de Pare;rural;2027;4131
15;Boyacá;15667;San Luis de Gaceno;urbano;2027;2882
15;Boyacá;15667;San Luis de Gaceno;rural;2027;3134
15;Boyacá;15673;San Mateo;urbano;2027;1488
15;Boyacá;15673;San Mateo;rural;2027;2189
15;Boyacá;15676;San Miguel de Sema;urbano;2027;573
15;Boyacá;15676;San Miguel de Sema;rural;2027;2705
15;Boyacá;15681;San Pablo de Borbur;urbano;2027;1132
15;Boyacá;15681;San Pablo de Borbur;rural;2027;6158
15;Boyacá;15686;Santana;urbano;2027;3147
15;Boyacá;15686;Santana;rural;2027;5227
15;Boyacá;15690;Santa Maria;urbano;2027;2383
15;Boyacá;15690;Santa Maria;rural;2027;1466
15;Boyacá;15693;Santa Rosa de Viterbo;urbano;2027;9188
15;Boyacá;15693;Santa Rosa de Viterbo;rural;2027;5318
15;Boyacá;15696;Santa Sofia;urbano;2027;1262
15;Boyacá;15696;Santa Sofia;rural;2027;2222
15;Boyacá;15720;Sativanorte;urbano;2027;844
15;Boyacá;15720;Sativanorte;rural;2027;1544
15;Boyacá;15723;Sativasur;urbano;2027;370
15;Boyacá;15723;Sativasur;rural;2027;808
15;Boyacá;15740;Siachoque;urbano;2027;1532
15;Boyacá;15740;Siachoque;rural;2027;5869
15;Boyacá;15753;Soata;urbano;2027;7241
15;Boyacá;15753;Soata;rural;2027;2525
15;Boyacá;15755;Socota;urbano;2027;1917
15;Boyacá;15755;Socota;rural;2027;5977
15;Boyacá;15757;Socha;urbano;2027;4964
15;Boyacá;15757;Socha;rural;2027;3784
15;Boyacá;15759;Sogamoso;urbano;2027;126258
15;Boyacá;15759;Sogamoso;rural;2027;15031
15;Boyacá;15761;Somondoco;urbano;2027;838
15;Boyacá;15761;Somondoco;rural;2027;2313
15;Boyacá;15762;Sora;urbano;2027;675
15;Boyacá;15762;Sora;rural;2027;2664
15;Boyacá;15763;Sotaquira;urbano;2027;1361
15;Boyacá;15763;Sotaquira;rural;2027;7663
15;Boyacá;15764;Soraca;urbano;2027;1984
15;Boyacá;15764;Soraca;rural;2027;4608
15;Boyacá;15774;Susacon;urbano;2027;774
15;Boyacá;15774;Susacon;rural;2027;2159
15;Boyacá;15776;Sutamarchan;urbano;2027;2738
15;Boyacá;15776;Sutamarchan;rural;2027;4037
15;Boyacá;15778;Sutatenza;urbano;2027;1004
15;Boyacá;15778;Sutatenza;rural;2027;3630
15;Boyacá;15790;Tasco;urbano;2027;2065
15;Boyacá;15790;Tasco;rural;2027;4355
15;Boyacá;15798;Tenza;urbano;2027;1426
15;Boyacá;15798;Tenza;rural;2027;2785
15;Boyacá;15804;Tibana;urbano;2027;2305
15;Boyacá;15804;Tibana;rural;2027;7625
15;Boyacá;15806;Tibasosa;urbano;2027;5298
15;Boyacá;15806;Tibasosa;rural;2027;9140
15;Boyacá;15808;Tinjaca;urbano;2027;979
15;Boyacá;15808;Tinjaca;rural;2027;2637
15;Boyacá;15810;Tipacoque;urbano;2027;1177
15;Boyacá;15810;Tipacoque;rural;2027;2447
15;Boyacá;15814;Toca;urbano;2027;5073
15;Boyacá;15814;Toca;rural;2027;4618
15;Boyacá;15816;Togüi;urbano;2027;865
15;Boyacá;15816;Togüi;rural;2027;3873
15;Boyacá;15820;Topaga;urbano;2027;1321
15;Boyacá;15820;Topaga;rural;2027;2662
15;Boyacá;15822;Tota;urbano;2027;1190
15;Boyacá;15822;Tota;rural;2027;4519
15;Boyacá;15832;Tunungua;urbano;2027;350
15;Boyacá;15832;Tunungua;rural;2027;1333
15;Boyacá;15835;Turmeque;urbano;2027;2547
15;Boyacá;15835;Turmeque;rural;2027;4165
15;Boyacá;15837;Tuta;urbano;2027;3038
15;Boyacá;15837;Tuta;rural;2027;6129
15;Boyacá;15839;Tutaza;urbano;2027;264
15;Boyacá;15839;Tutaza;rural;2027;1969
15;Boyacá;15842;Umbita;urbano;2027;1497
15;Boyacá;15842;Umbita;rural;2027;6773
15;Boyacá;15861;Ventaquemada;urbano;2027;3397
15;Boyacá;15861;Ventaquemada;rural;2027;14069
15;Boyacá;15879;Viracacha;urbano;2027;591
15;Boyacá;15879;Viracacha;rural;2027;2504
15;Boyacá;15897;Zetaquira;urbano;2027;1514
15;Boyacá;15897;Zetaquira;rural;2027;3556
17;Caldas;17001;Manizales;urbano;2027;439821
17;Caldas;17001;Manizales;rural;2027;23331
17;Caldas;17013;Aguadas;urbano;2027;13252
17;Caldas;17013;Aguadas;rural;2027;10587
17;Caldas;17042;Anserma;urbano;2027;23171
17;Caldas;17042;Anserma;rural;2027;14903
17;Caldas;17050;Aranzazu;urbano;2027;7632
17;Caldas;17050;Aranzazu;rural;2027;3349
17;Caldas;17088;Belalcazar;urbano;2027;5438
17;Caldas;17088;Belalcazar;rural;2027;5653
17;Caldas;17174;Chinchina;urbano;2027;48725
17;Caldas;17174;Chinchina;rural;2027;5606
17;Caldas;17272;Filadelfia;urbano;2027;4728
17;Caldas;17272;Filadelfia;rural;2027;7154
17;Caldas;17380;La Dorada;urbano;2027;67906
17;Caldas;17380;La Dorada;rural;2027;8581
17;Caldas;17388;La Merced;urbano;2027;2710
17;Caldas;17388;La Merced;rural;2027;3674
17;Caldas;17433;Manzanares;urbano;2027;11942
17;Caldas;17433;Manzanares;rural;2027;7095
17;Caldas;17442;Marmato;urbano;2027;1601
17;Caldas;17442;Marmato;rural;2027;7810
17;Caldas;17444;Marquetalia;urbano;2027;7466
17;Caldas;17444;Marquetalia;rural;2027;6395
17;Caldas;17446;Marulanda;urbano;2027;1012
17;Caldas;17446;Marulanda;rural;2027;1759
17;Caldas;17486;Neira;urbano;2027;13355
17;Caldas;17486;Neira;rural;2027;8577
17;Caldas;17495;Norcasia;urbano;2027;4423
17;Caldas;17495;Norcasia;rural;2027;1792
17;Caldas;17513;Pacora;urbano;2027;8601
17;Caldas;17513;Pacora;rural;2027;7382
17;Caldas;17524;Palestina;urbano;2027;6223
17;Caldas;17524;Palestina;rural;2027;10051
17;Caldas;17541;Pensilvania;urbano;2027;9341
17;Caldas;17541;Pensilvania;rural;2027;11230
17;Caldas;17614;Riosucio;urbano;2027;22644
17;Caldas;17614;Riosucio;rural;2027;32236
17;Caldas;17616;Risaralda;urbano;2027;5327
17;Caldas;17616;Risaralda;rural;2027;6154
17;Caldas;17653;Salamina;urbano;2027;12880
17;Caldas;17653;Salamina;rural;2027;7455
17;Caldas;17662;Samana;urbano;2027;7885
17;Caldas;17662;Samana;rural;2027;13825
17;Caldas;17665;San Jose;urbano;2027;1651
17;Caldas;17665;San Jose;rural;2027;3386
17;Caldas;17777;Supia;urbano;2027;15939
17;Caldas;17777;Supia;rural;2027;14462
17;Caldas;17867;Victoria;urbano;2027;5088
17;Caldas;17867;Victoria;rural;2027;5560
17;Caldas;17873;Villamaria;urbano;2027;62623
17;Caldas;17873;Villamaria;rural;2027;7452
17;Caldas;17877;Viterbo;urbano;2027;11600
17;Caldas;17877;Viterbo;rural;2027;1802
18;Caquetá;18001;Florencia;urbano;2027;161112
18;Caquetá;18001;Florencia;rural;2027;21017
18;Caquetá;18029;Albania;urbano;2027;2416
18;Caquetá;18029;Albania;rural;2027;2472
18;Caquetá;18094;Belen de Los Andaquies;urbano;2027;7452
18;Caquetá;18094;Belen de Los Andaquies;rural;2027;4310
18;Caquetá;18150;Cartagena del Chaira;urbano;2027;17860
18;Caquetá;18150;Cartagena del Chaira;rural;2027;15505
18;Caquetá;18205;Curillo;urbano;2027;5822
18;Caquetá;18205;Curillo;rural;2027;2416
18;Caquetá;18247;El Doncello;urbano;2027;14615
18;Caquetá;18247;El Doncello;rural;2027;6078
18;Caquetá;18256;El Paujil;urbano;2027;9959
18;Caquetá;18256;El Paujil;rural;2027;9685
18;Caquetá;18410;La Montañita;urbano;2027;3127
18;Caquetá;18410;La Montañita;rural;2027;12768
18;Caquetá;18460;Milan;urbano;2027;1273
18;Caquetá;18460;Milan;rural;2027;9256
18;Caquetá;18479;Morelia;urbano;2027;2229
18;Caquetá;18479;Morelia;rural;2027;1770
18;Caquetá;18592;Puerto Rico;urbano;2027;16217
18;Caquetá;18592;Puerto Rico;rural;2027;12174
18;Caquetá;18610;San Jose del Fragua;urbano;2027;7339
18;Caquetá;18610;San Jose del Fragua;rural;2027;6682
18;Caquetá;18753;San Vicente del Caguan;urbano;2027;27086
18;Caquetá;18753;San Vicente del Caguan;rural;2027;28443
18;Caquetá;18756;Solano;urbano;2027;3257
18;Caquetá;18756;Solano;rural;2027;9089
18;Caquetá;18785;Solita;urbano;2027;3953
18;Caquetá;18785;Solita;rural;2027;2522
18;Caquetá;18860;Valparaiso;urbano;2027;2596
18;Caquetá;18860;Valparaiso;rural;2027;4889
19;Cauca;19001;Popayan;urbano;2027;287007
19;Cauca;19001;Popayan;rural;2027;65795
19;Cauca;19022;Almaguer;urbano;2027;1005
19;Cauca;19022;Almaguer;rural;2027;19228
19;Cauca;19050;Argelia;urbano;2027;2420
19;Cauca;19050;Argelia;rural;2027;26509
19;Cauca;19075;Balboa;urbano;2027;5456
19;Cauca;19075;Balboa;rural;2027;17863
19;Cauca;19100;Bolivar;urbano;2027;4390
19;Cauca;19100;Bolivar;rural;2027;36492
19;Cauca;19110;Buenos Aires;urbano;2027;808
19;Cauca;19110;Buenos Aires;rural;2027;36293
19;Cauca;19130;Cajibio;urbano;2027;1596
19;Cauca;19130;Cajibio;rural;2027;44732
19;Cauca;19137;Caldono;urbano;2027;1546
19;Cauca;19137;Caldono;rural;2027;42855
19;Cauca;19142;Caloto;urbano;2027;5108
19;Cauca;19142;Caloto;rural;2027;27289
19;Cauca;19212;Corinto;urbano;2027;13234
19;Cauca;19212;Corinto;rural;2027;14681
19;Cauca;19256;El Tambo;urbano;2027;2312
19;Cauca;19256;El Tambo;rural;2027;57135
19;Cauca;19290;Florencia;urbano;2027;1191
19;Cauca;19290;Florencia;rural;2027;4465
19;Cauca;19300;Guachene ;urbano;2027;6570
19;Cauca;19300;Guachene ;rural;2027;14594
19;Cauca;19318;Guapi;urbano;2027;14812
19;Cauca;19318;Guapi;rural;2027;15598
19;Cauca;19355;Inza;urbano;2027;853
19;Cauca;19355;Inza;rural;2027;31096
19;Cauca;19364;Jambalo;urbano;2027;1719
19;Cauca;19364;Jambalo;rural;2027;18113
19;Cauca;19392;La Sierra;urbano;2027;1697
19;Cauca;19392;La Sierra;rural;2027;10046
19;Cauca;19397;La Vega;urbano;2027;664
19;Cauca;19397;La Vega;rural;2027;26388
19;Cauca;19418;Lopez;urbano;2027;1668
19;Cauca;19418;Lopez;rural;2027;18868
19;Cauca;19450;Mercaderes;urbano;2027;6213
19;Cauca;19450;Mercaderes;rural;2027;19745
19;Cauca;19455;Miranda;urbano;2027;19311
