dpnom;año;area_geografica;sexo;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
Nacional;2041;Cabecera;total;5138;3720;5425;369724;376880;383954;390966;398066;405054;413153;421742;431057;440299;449594;458947;468481;478595;489104;500871;512541;523707;534035;544189;555194;568085;574264;586055;594845;602178;609134;615403;621326;626984;632598;638489;644883;652013;659264;659905;660348;660951;662760;666313;671770;673308;674464;674985;673080;671468;669085;662025;649513;633913;617201;600299;583219;567268;554456;543375;533588;527063;519989;510424;499500;485281;466546;447208;427875;408949;394036;383344;374127;365848;358999;351772;342003;331633;320542;308294;294527;279434;262273;243147;223436;203403;184093;165990;148512;131728;115665;100447;86057;72913;61104;50474;41002;32784;25656;19679;14825;10990
Nacional;2041;Centros Poblados y Rural Disperso;total;1127;843;1283;153842;156646;160031;163886;168044;172672;176507;180154;183287;186658;190075;193430;196501;198795;200395;200339;200525;199921;198403;196629;194922;193718;190903;189108;188078;187133;186730;186755;187383;188543;190074;191864;193887;196244;198826;199082;199297;199347;199411;199395;198774;196013;192740;189315;185423;182857;180683;177451;172642;167163;161828;156836;152001;147590;144250;141482;139206;137847;136471;134451;132213;129205;125144;120829;116720;112507;109133;106728;104548;102501;100655;98501;95580;92196;88453;84217;79737;74971;69719;64045;58285;52495;46964;41795;36895;32256;27980;24008;20380;17137;14288;11741;9514;7578;5903;4538;3432;2565
Nacional;2041;Total;total;6265;4563;6708;523566;533526;543985;554852;566110;577726;589660;601896;614344;626957;639669;652377;664982;677390;689499;701210;713066;723628;732438;740818;750116;761803;765167;775163;782923;789311;795864;802158;808709;815527;822672;830353;838770;848257;858090;858987;859645;860298;862171;865708;870544;869321;867204;864300;858503;854325;849768;839476;822155;801076;779029;757135;735220;714858;698706;684857;672794;664910;656460;644875;631713;614486;591690;568037;544595;521456;503169;490072;478675;468349;459654;450273;437583;423829;408995;392511;374264;354405;331992;307192;281721;255898;231057;207785;185407;163984;143645;124455;106437;90050;75392;62215;50516;40362;31559;24217;18257;13555
Nacional;2042;Cabecera;total;5411;3855;5655;362707;369634;376468;383240;390112;396876;404774;413155;422318;431421;440632;449953;459502;469684;480292;492190;503540;515480;526825;537177;547195;557949;570499;576350;587700;596014;602858;609338;615151;620695;626136;631663;637500;643808;650830;657928;658476;658808;659274;660965;664546;670004;671534;672739;673424;671738;670271;667996;661018;648506;632740;615814;598760;581514;565294;552140;540714;530612;523724;516363;506551;495369;480797;461758;442135;422568;403474;388343;377349;367730;359007;351697;343996;333812;322995;311444;298701;284442;268913;251408;232059;212159;192045;172705;154664;137413;120876;105197;90464;76661;64150;53083;43237;34623;27250;20939;15766;11615
Nacional;2042;Centros Poblados y Rural Disperso;total;1163;855;1315;150830;153549;156831;160566;164602;169105;172835;176390;179461;182804;186190;189567;192693;195090;196841;196992;197278;197079;196167;194487;192698;191105;190082;187539;186109;185517;185046;185098;185576;186579;187955;189579;191410;193511;195963;198630;198960;199246;199394;199526;199433;198724;195906;192511;188842;184641;181817;179399;175961;171017;165581;160339;155353;150537;146240;143050;140408;138207;136920;135515;133433;131121;128137;124101;119782;115609;111258;107730;105131;102819;100608;98544;96133;92917;89266;85262;80825;76181;71249;65871;60125;54392;48669;43243;38180;33409;28955;24861;21123;17758;14803;12189;9899;7901;6188;4761;3592;2690
Nacional;2042;Total;total;6574;4710;6970;513537;523183;533299;543806;554714;565981;577609;589545;601779;614225;626822;639520;652195;664774;677133;689182;700818;712559;722992;731664;739893;749054;760581;763889;773809;781531;787904;794436;800727;807274;814091;821242;828910;837319;846793;856558;857436;858054;858668;860491;863979;868728;867440;865250;862266;856379;852088;847395;836979;819523;798321;776153;754113;732051;711534;695190;681122;668819;660644;651878;639984;626490;608934;585859;561917;538177;514732;496073;482480;470549;459615;450241;440129;426729;412261;396706;379526;360623;340162;317279;292184;266551;240714;215948;192844;170822;149831;130058;111587;94419;78953;65272;53136;42524;33438;25700;19358;14305
Nacional;2043;Cabecera;total;5733;4055;5905;355902;362624;369241;375772;382401;388953;396608;404784;413727;422669;431749;440988;450499;460683;471346;483323;494808;506444;518554;529931;540162;549936;560386;572556;577990;588865;596671;603062;609084;614534;619852;625201;630696;636445;642641;649535;656528;656969;657155;657511;659218;662822;668259;669837;671219;672119;670579;669221;667018;660031;647341;631347;614260;597039;579511;562963;549473;537721;527293;520118;512489;502400;490845;475932;456579;436727;416961;397713;382334;370977;360931;351768;344018;335844;325215;313931;301859;288583;273845;257896;240072;220451;200428;180276;161017;143202;126185;110016;94818;80657;67515;55794;45516;36546;28801;22270;16793;12368
Nacional;2043;Centros Poblados y Rural Disperso;total;1217;891;1340;147908;150553;153732;157363;161279;165643;169266;172723;175712;178999;182349;185703;188850;191324;193185;193513;194004;193900;193409;192314;190626;188955;187530;186755;184589;183583;183466;183440;183947;184790;186015;187482;189141;191049;193249;195798;198516;198918;199299;199515;199570;199383;198613;195666;192019;188027;183580;180524;177890;174309;169398;164060;158825;153863;149169;145026;141965;139414;137282;135967;134498;132346;130057;127073;123036;118653;114349;109837;106141;103401;100944;98534;96183;93481;89985;86071;81854;77250;72418;67346;61859;56135;50450;44838;39514;34588;30006;25752;21882;18418;15345;12639;10284;8226;6464;4992;3768;2820
Nacional;2043;Total;total;6950;4946;7245;503810;513177;522973;533135;543680;554596;565874;577507;589439;601668;614098;626691;639349;652007;664531;676836;688812;700344;711963;722245;730788;738891;747916;759311;762579;772448;780137;786502;793031;799324;805867;812683;819837;827494;835890;845333;855044;855887;856454;857026;858788;862205;866872;865503;863238;860146;854159;849745;844908;834340;816739;795407;773085;750902;728680;707989;691438;677135;664575;656085;646987;634746;620902;603005;579615;555380;531310;507550;488475;474378;461875;450302;440201;429325;415200;400002;383713;365833;346263;325242;301931;276586;250878;225114;200531;177790;156191;135768;116700;99075;82860;68433;55800;44772;35265;27262;20561;15188
Nacional;2044;Cabecera;total;6109;4303;6197;349290;355824;362244;368560;374961;381282;388683;396626;405343;414075;422994;432099;441524;451659;462315;474307;485896;497666;509467;521632;532886;542880;552375;562465;574178;579144;589513;596870;602807;608474;613693;618936;624245;629656;635294;641382;648179;655043;655338;655417;655783;657523;661127;666588;668349;669942;671009;669561;668284;666052;658891;645936;629790;612524;595013;577150;560273;546470;534393;523694;516260;508341;497880;485931;470662;451060;431010;411064;391623;375950;364192;353731;344173;335942;327296;316184;304380;291742;277956;262751;246374;228188;208372;188254;168190;149186;131586;114930;99247;84612;71100;58767;47893;38513;30441;23567;17882;13190
Nacional;2044;Centros Poblados y Rural Disperso;total;1280;930;1383;145074;147648;150736;154264;158056;162297;165815;169155;172066;175265;178561;181875;185015;187512;189464;189948;190591;190700;190315;189628;188523;186940;185447;184271;183832;182105;181569;181893;182309;183175;184256;185554;187062;188796;190811;193088;195712;198474;198984;199428;199566;199519;199273;198368;195156;191190;186928;182272;179002;176220;172654;167850;162515;157310;152465;147934;143936;140964;138482;136341;134953;133416;131276;128993;126002;121885;117372;112901;108241;104411;101544;98870;96193;93560;90554;86790;82654;78251;73458;68474;63278;57780;52089;46496;40985;35812;31084;26700;22678;19091;15928;13112;10670;8557;6730;5211;3958;2959
Nacional;2044;Total;total;7389;5233;7580;494364;503472;512980;522824;533017;543579;554498;565781;577409;589340;601555;613974;626539;639171;651779;664255;676487;688366;699782;711260;721409;729820;737822;746736;758010;761249;771082;778763;785116;791649;797949;804490;811307;818452;826105;834470;843891;853517;854322;854845;855349;857042;860400;864956;863505;861132;857937;851833;847286;842272;831545;813786;792305;769834;747478;725084;704209;687434;672875;660035;651213;641757;629156;614924;596664;572945;548382;523965;499864;480361;465736;452601;440366;429502;417850;402974;387034;369993;351414;331225;309652;285968;260461;234750;209175;184998;162670;141630;121925;103703;87028;71879;58563;47070;37171;28778;21840;16149
Nacional;2045;Cabecera;total;6510;4595;6547;342840;349221;355458;361583;367767;373865;381028;388705;397170;405688;414403;423336;432629;442660;453251;465216;476836;488700;500639;512498;524563;535582;545301;554461;564115;575316;579799;589693;596622;602199;607648;612787;617997;623220;628515;634055;640043;646751;653432;653617;653712;654131;655845;659492;665130;667101;668878;670033;668654;667357;664941;657496;644380;628039;610485;592613;574421;557249;543127;530787;519848;512129;503815;492958;480619;465039;445222;424979;404856;385147;369144;357010;346176;336189;327481;318304;306657;294297;281106;266812;251131;234304;215802;195831;175732;155930;137177;119949;103756;88640;74650;61948;50500;40563;32116;24937;18938;14056
Nacional;2045;Centros Poblados y Rural Disperso;total;1341;978;1438;142322;144830;147835;151261;154947;159060;162455;165710;168525;171629;174841;178097;181211;183711;185710;186303;187089;187374;187192;186625;185911;184902;183491;182243;181415;181375;180115;180036;180776;181569;182651;183804;185155;186727;188573;190661;193012;195686;198557;199124;199485;199522;199409;199030;197844;194318;190062;185587;180732;177321;174552;171074;166274;160964;155879;151218;146826;142922;140028;137535;135334;133880;132343;130214;127919;124839;120585;115910;111265;106496;102555;99478;96549;93585;90652;87370;83362;79045;74438;69480;64362;59130;53629;48031;42524;37165;32202;27666;23530;19792;16523;13618;11077;8882;7004;5433;4139;3110
Nacional;2045;Total;total;7851;5573;7985;485162;494051;503293;512844;522714;532925;543483;554415;565695;577317;589244;601433;613840;626371;638961;651519;663925;676074;687831;699123;710474;720484;728792;736704;745530;756691;759914;769729;777398;783768;790299;796591;803152;809947;817088;824716;833055;842437;851989;852741;853197;853653;855254;858522;862974;861419;858940;855620;849386;844678;839493;828570;810654;789003;766364;743831;721247;700171;683155;668322;655182;646009;636158;623172;608538;589878;565807;540889;516121;491643;471699;456488;442725;429774;418133;405674;390019;373342;355544;336292;315493;293434;269431;243862;218256;193095;169379;147615;127286;108432;91173;75566;61577;49445;39120;30370;23077;17166
Nacional;2046;Cabecera;total;6948;4901;6970;336535;342779;348864;354821;360806;366702;373623;381054;389250;397512;406005;414730;423858;433744;444218;456088;467697;479581;491623;503631;515387;527239;537988;547378;556118;565289;575961;579997;589444;596007;601386;606748;611858;616984;622096;627294;632737;638638;645186;651739;651947;652072;652469;654243;658069;663923;666071;667940;669166;667775;666267;663569;655949;642619;625983;608061;589849;571351;553872;539498;526940;515735;507619;498891;487628;474949;459095;439075;418630;398226;378260;361945;349462;338224;327806;318588;308827;296596;283673;269951;255142;238944;221712;202922;182923;163022;143476;125129;108369;92742;78273;65100;53288;42819;33856;26343;20063;14911
Nacional;2046;Centros Poblados y Rural Disperso;total;1413;1026;1500;139649;142085;145019;148355;151937;155927;159222;162360;165085;168100;171217;174404;177451;179939;181956;182626;183521;183948;183944;183584;182990;182365;181514;180348;179434;179015;179411;178599;178943;180059;181052;182221;183415;184834;186519;188433;190599;193005;195772;198703;199184;199449;199419;199170;198512;196986;193166;188699;184016;179026;175650;172961;169469;164693;159504;154605;150085;145799;141985;139079;136526;134258;132813;131282;129146;126747;123523;119093;114254;109496;104616;100488;97167;93955;90701;87478;83938;79743;75227;70428;65329;60169;54904;49479;43942;38576;33433;28674;24396;20550;17137;14143;11512;9225;7280;5657;4313;3249
Nacional;2046;Total;total;8361;5927;8470;476184;484864;493883;503176;512743;522629;532845;543414;554335;565612;577222;589134;601309;613683;626174;638714;651218;663529;675567;687215;698377;709604;719502;727726;735552;744304;755372;758596;768387;776066;782438;788969;795273;801818;808615;815727;823336;831643;840958;850442;851131;851521;851888;853413;856581;860909;859237;856639;853182;846801;841917;836530;825418;807312;785487;762666;739934;717150;695857;678577;663466;649993;640432;630173;616774;601696;582618;558168;532884;507722;482876;462433;446629;432179;418507;406066;392765;376339;358900;340379;320471;299113;276616;252401;226865;201598;176909;153803;132765;113292;95410;79243;64800;52044;41136;32000;24376;18160
Nacional;2047;Cabecera;total;7375;5241;7434;330353;336485;342438;348231;354076;359770;366472;373649;381583;389590;397825;406331;415246;424949;435266;446996;458520;470383;482462;494552;506482;518043;529631;540049;549030;557309;565981;576139;579768;588836;595196;600494;605831;610862;615871;620889;626007;631349;637100;643548;650081;650329;650436;650893;652845;656907;662910;665178;667114;668322;666723;664934;662049;654189;640550;623527;605259;586738;567923;550227;535626;522815;511244;502711;493553;481940;468950;452838;432577;411878;391177;370954;354371;341531;329882;318996;309199;298796;286003;272526;258264;242877;226218;208605;189655;169806;150097;130968;113134;96934;81975;68320;56053;45229;35781;27799;21216;15813
Nacional;2047;Centros Poblados y Rural Disperso;total;1482;1078;1581;137041;139422;142283;145539;149009;152900;156089;159131;161755;164674;167702;170793;173775;176210;178233;178948;179911;180456;180601;180426;180029;179514;179047;178423;177591;177079;177099;177917;177527;178243;179558;180636;181841;183105;184637;186393;188373;190596;193106;195926;198773;199156;199349;199185;198652;197648;195835;191778;187097;182278;177339;174041;171339;167865;163198;158211;153455;149040;144848;141018;138068;135450;133198;131756;130215;127985;125433;122006;117403;112445;107578;102538;98174;94575;91080;87547;84071;80324;75909;71196;66247;61099;55892;50663;45293;39879;34722;29787;25293;21322;17800;14678;11963;9596;7563;5884;4498;3391
Nacional;2047;Total;total;8857;6319;9015;467394;475907;484721;493770;503085;512670;522561;532780;543338;554264;565527;577124;589021;601159;613499;625944;638431;650839;663063;674978;686511;697557;708678;718472;726621;734388;743080;754056;757295;767079;774754;781130;787672;793967;800508;807282;814380;821945;830206;839474;848854;849485;849785;850078;851497;854555;858745;856956;854211;850600;844062;838975;833388;822054;803748;781738;758714;735778;712771;691245;673694;658265;644442;634467;623768;609925;594383;574844;549980;524323;498755;473492;452545;436106;420962;406543;393270;379120;361912;343722;324511;303976;282110;259268;234948;209685;184819;160755;138427;118256;99775;82998;68016;54825;43344;33683;25714;19204
