depto_nom;cod_mp;municipio;area_geografica;año;Poblacion;region
Antioquia;5154;Caucasia;urbano;2016;94762;bajo cauca
Antioquia;5154;Caucasia;rural;2016;20140;bajo cauca
Antioquia;5154;Caucasia;urbano;2017;97386;bajo cauca
Antioquia;5154;Caucasia;rural;2017;20284;bajo cauca
Antioquia;5154;Caucasia;urbano;2018;100058;bajo cauca
Antioquia;5154;Caucasia;rural;2018;20421;bajo cauca
Antioquia;5154;Caucasia;urbano;2019;102753;bajo cauca
Antioquia;5154;Caucasia;rural;2019;20551;bajo cauca
Antioquia;5154;Caucasia;urbano;2020;105488;bajo cauca
Antioquia;5154;Caucasia;rural;2020;20673;bajo cauca
Santander;68160;Cepitá;urbano;2005;481;
Santander;68160;Cepitá;rural;2005;1541;
Santander;68160;Cepitá;urbano;2006;488;
Santander;68160;Cepitá;rural;2006;1519;
Santander;68160;Cepitá;urbano;2007;494;
Santander;68160;Cepitá;rural;2007;1502;
Santander;68160;Cepitá;urbano;2008;500;
Santander;68160;Cepitá;rural;2008;1480;
Santander;68160;Cepitá;urbano;2009;505;
Santander;68160;Cepitá;rural;2009;1461;
Santander;68160;Cepitá;urbano;2010;510;
Santander;68160;Cepitá;rural;2010;1430;
Santander;68160;Cepitá;urbano;2011;514;
Santander;68160;Cepitá;rural;2011;1416;
Santander;68160;Cepitá;urbano;2012;518;
Santander;68160;Cepitá;rural;2012;1397;
Santander;68160;Cepitá;urbano;2013;521;
Santander;68160;Cepitá;rural;2013;1377;
Santander;68160;Cepitá;urbano;2014;524;
Santander;68160;Cepitá;rural;2014;1357;
Santander;68160;Cepitá;urbano;2015;526;
Santander;68160;Cepitá;rural;2015;1339;
Santander;68160;Cepitá;urbano;2016;527;
Santander;68160;Cepitá;rural;2016;1319;
Santander;68160;Cepitá;urbano;2017;529;
Santander;68160;Cepitá;rural;2017;1303;
Santander;68160;Cepitá;urbano;2018;529;
Santander;68160;Cepitá;rural;2018;1290;
Santander;68160;Cepitá;urbano;2019;529;
Santander;68160;Cepitá;rural;2019;1275;
Santander;68160;Cepitá;urbano;2020;529;
Santander;68160;Cepitá;rural;2020;1262;
Córdoba;23162;Cereté;urbano;2005;47094;
Córdoba;23162;Cereté;rural;2005;36823;
Córdoba;23162;Cereté;urbano;2006;47652;
Córdoba;23162;Cereté;rural;2006;36986;
Córdoba;23162;Cereté;urbano;2007;48210;
Córdoba;23162;Cereté;rural;2007;37167;
Córdoba;23162;Cereté;urbano;2008;48769;
Córdoba;23162;Cereté;rural;2008;37364;
Córdoba;23162;Cereté;urbano;2009;49328;
Córdoba;23162;Cereté;rural;2009;37578;
Córdoba;23162;Cereté;urbano;2010;49887;
Córdoba;23162;Cereté;rural;2010;37794;
Córdoba;23162;Cereté;urbano;2011;50446;
Córdoba;23162;Cereté;rural;2011;38020;
Córdoba;23162;Cereté;urbano;2012;51001;
Córdoba;23162;Cereté;rural;2012;38244;
Córdoba;23162;Cereté;urbano;2013;51556;
Córdoba;23162;Cereté;rural;2013;38467;
Córdoba;23162;Cereté;urbano;2014;52115;
Córdoba;23162;Cereté;rural;2014;38670;
Córdoba;23162;Cereté;urbano;2015;52675;
Córdoba;23162;Cereté;rural;2015;38850;
Córdoba;23162;Cereté;urbano;2016;53236;
Córdoba;23162;Cereté;rural;2016;39068;
Córdoba;23162;Cereté;urbano;2017;53796;
Córdoba;23162;Cereté;rural;2017;39243;
Córdoba;23162;Cereté;urbano;2018;54360;
Córdoba;23162;Cereté;rural;2018;39353;
Córdoba;23162;Cereté;urbano;2019;54923;
Córdoba;23162;Cereté;rural;2019;39432;
Córdoba;23162;Cereté;urbano;2020;55490;
Córdoba;23162;Cereté;rural;2020;39445;
Boyacá;15162;Cerinza;urbano;2005;1502;
Boyacá;15162;Cerinza;rural;2005;2810;
Boyacá;15162;Cerinza;urbano;2006;1512;
Boyacá;15162;Cerinza;rural;2006;2747;
Boyacá;15162;Cerinza;urbano;2007;1517;
Boyacá;15162;Cerinza;rural;2007;2681;
Boyacá;15162;Cerinza;urbano;2008;1529;
Boyacá;15162;Cerinza;rural;2008;2626;
Boyacá;15162;Cerinza;urbano;2009;1535;
Boyacá;15162;Cerinza;rural;2009;2566;
Boyacá;15162;Cerinza;urbano;2010;1542;
Boyacá;15162;Cerinza;rural;2010;2510;
Boyacá;15162;Cerinza;urbano;2011;1542;
Boyacá;15162;Cerinza;rural;2011;2445;
Boyacá;15162;Cerinza;urbano;2012;1545;
Boyacá;15162;Cerinza;rural;2012;2387;
Boyacá;15162;Cerinza;urbano;2013;1550;
Boyacá;15162;Cerinza;rural;2013;2333;
Boyacá;15162;Cerinza;urbano;2014;1551;
Boyacá;15162;Cerinza;rural;2014;2276;
Boyacá;15162;Cerinza;urbano;2015;1547;
Boyacá;15162;Cerinza;rural;2015;2215;
Boyacá;15162;Cerinza;urbano;2016;1549;
Boyacá;15162;Cerinza;rural;2016;2165;
Boyacá;15162;Cerinza;urbano;2017;1544;
Boyacá;15162;Cerinza;rural;2017;2107;
Boyacá;15162;Cerinza;urbano;2018;1544;
Boyacá;15162;Cerinza;rural;2018;2057;
Boyacá;15162;Cerinza;urbano;2019;1539;
Boyacá;15162;Cerinza;rural;2019;2005;
Boyacá;15162;Cerinza;urbano;2020;1534;
Boyacá;15162;Cerinza;rural;2020;1953;
Santander;68162;Cerrito;urbano;2005;2478;
Santander;68162;Cerrito;rural;2005;3841;
Santander;68162;Cerrito;urbano;2006;2492;
Santander;68162;Cerrito;rural;2006;3754;
Santander;68162;Cerrito;urbano;2007;2506;
Santander;68162;Cerrito;rural;2007;3681;
Santander;68162;Cerrito;urbano;2008;2519;
Santander;68162;Cerrito;rural;2008;3606;
Santander;68162;Cerrito;urbano;2009;2531;
Santander;68162;Cerrito;rural;2009;3537;
Santander;68162;Cerrito;urbano;2010;2542;
Santander;68162;Cerrito;rural;2010;3469;
Santander;68162;Cerrito;urbano;2011;2553;
Santander;68162;Cerrito;rural;2011;3395;
Santander;68162;Cerrito;urbano;2012;2562;
Santander;68162;Cerrito;rural;2012;3328;
Santander;68162;Cerrito;urbano;2013;2571;
Santander;68162;Cerrito;rural;2013;3256;
Santander;68162;Cerrito;urbano;2014;2579;
Santander;68162;Cerrito;rural;2014;3192;
Santander;68162;Cerrito;urbano;2015;2586;
Santander;68162;Cerrito;rural;2015;3122;
Santander;68162;Cerrito;urbano;2016;2592;
Santander;68162;Cerrito;rural;2016;3068;
Santander;68162;Cerrito;urbano;2017;2598;
Santander;68162;Cerrito;rural;2017;2998;
Santander;68162;Cerrito;urbano;2018;2602;
Santander;68162;Cerrito;rural;2018;2930;
Santander;68162;Cerrito;urbano;2019;2606;
Santander;68162;Cerrito;rural;2019;2867;
Santander;68162;Cerrito;urbano;2020;2609;
Santander;68162;Cerrito;rural;2020;2808;
Magdalena;47161;Cerro San Antonio;urbano;2005;4243;
Magdalena;47161;Cerro San Antonio;rural;2005;4076;
Magdalena;47161;Cerro San Antonio;urbano;2006;4252;
Magdalena;47161;Cerro San Antonio;rural;2006;3992;
Magdalena;47161;Cerro San Antonio;urbano;2007;4262;
Magdalena;47161;Cerro San Antonio;rural;2007;3920;
Magdalena;47161;Cerro San Antonio;urbano;2008;4272;
Magdalena;47161;Cerro San Antonio;rural;2008;3876;
Magdalena;47161;Cerro San Antonio;urbano;2009;4283;
Magdalena;47161;Cerro San Antonio;rural;2009;3819;
Magdalena;47161;Cerro San Antonio;urbano;2010;4295;
Magdalena;47161;Cerro San Antonio;rural;2010;3758;
Magdalena;47161;Cerro San Antonio;urbano;2011;4307;
Magdalena;47161;Cerro San Antonio;rural;2011;3707;
Magdalena;47161;Cerro San Antonio;urbano;2012;4320;
Magdalena;47161;Cerro San Antonio;rural;2012;3646;
Magdalena;47161;Cerro San Antonio;urbano;2013;4334;
Magdalena;47161;Cerro San Antonio;rural;2013;3596;
Magdalena;47161;Cerro San Antonio;urbano;2014;4348;
Magdalena;47161;Cerro San Antonio;rural;2014;3543;
Magdalena;47161;Cerro San Antonio;urbano;2015;4363;
Magdalena;47161;Cerro San Antonio;rural;2015;3482;
Magdalena;47161;Cerro San Antonio;urbano;2016;4379;
Magdalena;47161;Cerro San Antonio;rural;2016;3436;
Magdalena;47161;Cerro San Antonio;urbano;2017;4395;
Magdalena;47161;Cerro San Antonio;rural;2017;3373;
Magdalena;47161;Cerro San Antonio;urbano;2018;4412;
Magdalena;47161;Cerro San Antonio;rural;2018;3322;
Magdalena;47161;Cerro San Antonio;urbano;2019;4430;
Magdalena;47161;Cerro San Antonio;rural;2019;3262;
Magdalena;47161;Cerro San Antonio;urbano;2020;4448;
Magdalena;47161;Cerro San Antonio;rural;2020;3208;
Chocó;27160;Cértegui;urbano;2005;5157;
Chocó;27160;Cértegui;rural;2005;4367;
Chocó;27160;Cértegui;urbano;2006;5285;
Chocó;27160;Cértegui;rural;2006;4283;
Chocó;27160;Cértegui;urbano;2007;5420;
Chocó;27160;Cértegui;rural;2007;4205;
Chocó;27160;Cértegui;urbano;2008;5547;
Chocó;27160;Cértegui;rural;2008;4132;
Chocó;27160;Cértegui;urbano;2009;5680;
Chocó;27160;Cértegui;rural;2009;4065;
Chocó;27160;Cértegui;urbano;2010;5798;
Chocó;27160;Cértegui;rural;2010;4004;
Chocó;27160;Cértegui;urbano;2011;5906;
Chocó;27160;Cértegui;rural;2011;3948;
Chocó;27160;Cértegui;urbano;2012;6020;
Chocó;27160;Cértegui;rural;2012;3895;
Chocó;27160;Cértegui;urbano;2013;6119;
Chocó;27160;Cértegui;rural;2013;3849;
Chocó;27160;Cértegui;urbano;2014;6202;
Chocó;27160;Cértegui;rural;2014;3808;
Chocó;27160;Cértegui;urbano;2015;6293;
Chocó;27160;Cértegui;rural;2015;3775;
Chocó;27160;Cértegui;urbano;2016;6362;
Chocó;27160;Cértegui;rural;2016;3747;
Chocó;27160;Cértegui;urbano;2017;6429;
Chocó;27160;Cértegui;rural;2017;3724;
Chocó;27160;Cértegui;urbano;2018;6487;
Chocó;27160;Cértegui;rural;2018;3709;
Chocó;27160;Cértegui;urbano;2019;6536;
Chocó;27160;Cértegui;rural;2019;3698;
Chocó;27160;Cértegui;urbano;2020;6581;
Chocó;27160;Cértegui;rural;2020;3693;
Nariño;52240;Chachagüí;urbano;2005;6118;
Nariño;52240;Chachagüí;rural;2005;6674;
Nariño;52240;Chachagüí;urbano;2006;6271;
Nariño;52240;Chachagüí;rural;2006;6652;
Nariño;52240;Chachagüí;urbano;2007;6379;
Nariño;52240;Chachagüí;rural;2007;6634;
Nariño;52240;Chachagüí;urbano;2008;6493;
Nariño;52240;Chachagüí;rural;2008;6621;
Nariño;52240;Chachagüí;urbano;2009;6600;
Nariño;52240;Chachagüí;rural;2009;6611;
Nariño;52240;Chachagüí;urbano;2010;6702;
Nariño;52240;Chachagüí;rural;2010;6606;
Nariño;52240;Chachagüí;urbano;2011;6804;
Nariño;52240;Chachagüí;rural;2011;6604;
Nariño;52240;Chachagüí;urbano;2012;6897;
Nariño;52240;Chachagüí;rural;2012;6607;
Nariño;52240;Chachagüí;urbano;2013;6992;
Nariño;52240;Chachagüí;rural;2013;6614;
Nariño;52240;Chachagüí;urbano;2014;7067;
Nariño;52240;Chachagüí;rural;2014;6625;
Nariño;52240;Chachagüí;urbano;2015;7144;
Nariño;52240;Chachagüí;rural;2015;6640;
Nariño;52240;Chachagüí;urbano;2016;7217;
Nariño;52240;Chachagüí;rural;2016;6659;
Nariño;52240;Chachagüí;urbano;2017;7285;
Nariño;52240;Chachagüí;rural;2017;6682;
Nariño;52240;Chachagüí;urbano;2018;7336;
Nariño;52240;Chachagüí;rural;2018;6709;
Nariño;52240;Chachagüí;urbano;2019;7398;
Nariño;52240;Chachagüí;rural;2019;6741;
Nariño;52240;Chachagüí;urbano;2020;7426;
Nariño;52240;Chachagüí;rural;2020;6776;
Cundinamarca;25168;Chaguaní;urbano;2005;804;
Cundinamarca;25168;Chaguaní;rural;2005;3297;
Cundinamarca;25168;Chaguaní;urbano;2006;796;
Cundinamarca;25168;Chaguaní;rural;2006;3283;
Cundinamarca;25168;Chaguaní;urbano;2007;789;
Cundinamarca;25168;Chaguaní;rural;2007;3274;
Cundinamarca;25168;Chaguaní;urbano;2008;783;
Cundinamarca;25168;Chaguaní;rural;2008;3273;
Cundinamarca;25168;Chaguaní;urbano;2009;777;
Cundinamarca;25168;Chaguaní;rural;2009;3259;
Cundinamarca;25168;Chaguaní;urbano;2010;771;
Cundinamarca;25168;Chaguaní;rural;2010;3250;
Cundinamarca;25168;Chaguaní;urbano;2011;766;
Cundinamarca;25168;Chaguaní;rural;2011;3250;
Cundinamarca;25168;Chaguaní;urbano;2012;761;
Cundinamarca;25168;Chaguaní;rural;2012;3238;
Cundinamarca;25168;Chaguaní;urbano;2013;757;
Cundinamarca;25168;Chaguaní;rural;2013;3242;
Cundinamarca;25168;Chaguaní;urbano;2014;753;
Cundinamarca;25168;Chaguaní;rural;2014;3231;
Cundinamarca;25168;Chaguaní;urbano;2015;749;
Cundinamarca;25168;Chaguaní;rural;2015;3232;
Cundinamarca;25168;Chaguaní;urbano;2016;747;
Cundinamarca;25168;Chaguaní;rural;2016;3232;
Cundinamarca;25168;Chaguaní;urbano;2017;744;
Cundinamarca;25168;Chaguaní;rural;2017;3224;
Cundinamarca;25168;Chaguaní;urbano;2018;742;
Cundinamarca;25168;Chaguaní;rural;2018;3220;
Cundinamarca;25168;Chaguaní;urbano;2019;741;
Cundinamarca;25168;Chaguaní;rural;2019;3219;
Cundinamarca;25168;Chaguaní;urbano;2020;740;
Cundinamarca;25168;Chaguaní;rural;2020;3205;
Sucre;70230;Chalán;urbano;2005;2537;
Sucre;70230;Chalán;rural;2005;1651;
Sucre;70230;Chalán;urbano;2006;2555;
Sucre;70230;Chalán;rural;2006;1647;
Sucre;70230;Chalán;urbano;2007;2580;
Sucre;70230;Chalán;rural;2007;1644;
Sucre;70230;Chalán;urbano;2008;2599;
Sucre;70230;Chalán;rural;2008;1641;
Sucre;70230;Chalán;urbano;2009;2612;
Sucre;70230;Chalán;rural;2009;1639;
Sucre;70230;Chalán;urbano;2010;2638;
Sucre;70230;Chalán;rural;2010;1637;
Sucre;70230;Chalán;urbano;2011;2652;
Sucre;70230;Chalán;rural;2011;1635;
